ID,DemAffl,DemAge,DemCluster,DemClusterGroup,DemGender,DemReg,DemTVReg,PromClass,PromSpend,PromTime,TargetBuy,TargetAmt
4261984,11,53,29,D,M,South East,S & S East,Gold,6000,3,0,0
4269195,12,,38,E,,South East,London,Tin,0.01,7,0,0
4269594,7,,35,D,U,South East,London,Tin,0.01,9,0,0
4270320,8,51,34,D,U,,,Silver,610,8,1,1
4270940,10,33,51,F,F,Midlands,Midlands,Tin,0.01,4,1,1
4271785,4,,41,E,F,South East,S & S East,Gold,6107.64,6,0,0
4274601,8,78,41,E,F,South East,London,Silver,3000,8,0,0
4275780,9,49,27,D,F,Midlands,Wales & West,Platinum,20023.75,3,0,0
4276337,7,40,27,D,,Midlands,East,Silver,50,2,1,1
4276507,14,55,44,E,F,North,Yorkshire,Tin,0.01,7,0,0
4276728,,42,4,A,F,South East,London,Silver,3052.66,7,0,0
4278771,13,64,23,C,M,Midlands,Wales & West,Gold,6000,2,0,0
4279824,8,76,4,A,F,South East,S & S East,Silver,3000,14,0,0
4280377,8,45,52,F,F,South East,London,Tin,0.01,9,0,0
4280628,10,31,9,B,F,South East,London,Silver,10,7,1,1
4282752,6,52,12,B,F,North,N East,Silver,1200,10,0,0
4283201,10,61,25,C,F,Midlands,Wales & West,Silver,1500,5,1,1
4284674,11,76,2,A,,North,N East,Gold,6000,2,0,0
4286332,3,,33,D,U,Midlands,East,Platinum,36106.7,8,0,0
4288424,10,53,21,C,F,South East,London,Gold,12107.64,6,0,0
4290844,5,56,25,C,M,South East,S & S East,Tin,0.01,8,0,0
4296621,5,25,41,E,,South West,S West,Tin,0.01,5,0,0
4296958,8,49,46,F,M,North,Yorkshire,Gold,6053.35,5,0,0
4304829,9,,52,F,F,Midlands,Midlands,Gold,7600,5,1,1
4307577,7,,34,D,U,Midlands,Midlands,Silver,1200,0,0,0
4308247,10,33,38,E,F,South East,London,Silver,600,4,1,1
4310012,10,43,5,B,F,Midlands,Midlands,Silver,4035.57,4,1,1
4310306,6,52,21,C,,South East,London,Silver,1500,11,0,0
4312368,7,63,51,F,U,South West,S West,Tin,0.01,8,0,0
4314239,10,41,25,C,M,South East,London,Gold,6000,5,0,0
4315316,6,,50,F,F,South East,London,Tin,0.01,,0,0
4317262,6,30,47,F,F,Midlands,Midlands,Tin,0.01,5,0,0
4318641,9,76,42,E,F,Midlands,Wales & West,Gold,8053.34,3,0,0
4319370,7,76,4,A,M,Midlands,Midlands,Gold,18000,3,0,0
4324994,4,46,41,E,M,South East,London,Silver,1000,5,0,0
4329643,7,41,22,C,F,South East,London,Tin,0.01,4,1,1
4330757,5,41,26,C,F,South East,London,Tin,0.01,5,0,0
4341139,5,71,21,C,F,South East,London,Gold,9000,8,1,1
4347218,10,60,32,D,F,Midlands,Midlands,Gold,6000,,0,0
4347501,10,50,8,B,F,South East,London,Gold,9000,3,0,0
4349121,10,35,12,B,F,Scottish,C Scotland,Tin,0.01,5,1,1
4350251,3,54,44,E,F,North,N West,Gold,6000,2,0,0
4350839,16,68,33,D,F,Midlands,East,Silver,3000,8,1,1
4350952,3,76,7,B,M,South East,London,Tin,0.01,7,0,0
4351517,16,50,34,D,,North,N West,Tin,0.01,5,0,0
4352831,6,53,8,B,F,South East,S & S East,Gold,7410,8,0,0
4354788,10,45,50,F,M,Midlands,Midlands,Tin,0.01,9,0,0
4354982,9,72,8,B,F,South East,London,Gold,10937.59,8,0,0
4356578,5,58,3,A,M,South East,London,Gold,6035.46,,0,0
4362977,4,70,30,D,F,Midlands,East,Silver,3000,4,0,0
4364481,8,45,2,A,,South West,S West,Silver,100,1,0,0
4368606,6,53,8,B,U,South East,S & S East,Tin,0.01,5,0,0
4370287,9,52,52,F,F,South East,London,Silver,100,1,0,0
4371151,13,65,37,E,,South East,S & S East,Silver,50,11,0,0
4371585,6,61,4,A,F,South East,London,Gold,6053.35,6,1,1
4377672,,64,52,F,F,Midlands,Midlands,Silver,2000,4,1,1
4380533,6,50,17,C,M,Scottish,N Scot,Tin,0.01,5,0,0
4380614,8,67,30,D,M,South East,S & S East,Gold,5726.89,3,0,0
4381564,9,44,33,D,U,Midlands,Wales & West,Silver,1000,1,0,0
4387392,,47,5,B,F,Midlands,Wales & West,Tin,0.01,8,0,0
4388690,5,,6,B,F,South East,S & S East,Gold,6107.64,6,1,1
4389018,5,50,37,E,M,North,Yorkshire,Platinum,20435.71,3,0,0
4395336,8,48,19,C,M,South East,S & S East,Gold,8000,1,0,0
4395808,,53,1,A,F,North,N West,Silver,3000,8,1,2
4396251,7,,15,B,M,,,Gold,6000,1,0,0
4397185,12,51,19,C,F,Midlands,East,Gold,8800,8,1,1
4399846,4,30,51,F,F,North,N West,Silver,700,5,1,1
4400194,,50,38,E,M,Midlands,East,Tin,0.01,5,0,0
4400526,7,68,22,C,F,North,N East,Gold,6315,4,0,0
4401425,9,29,21,C,F,South East,London,Tin,0.01,5,1,1
4402227,16,64,15,B,F,North,N East,Silver,1000,13,1,1
4402413,5,,10,B,,Midlands,Midlands,Gold,10954.36,12,0,0
4403568,12,55,28,D,F,South East,S & S East,Gold,6000,11,0,0
4406621,10,48,29,D,U,South East,London,Silver,300.01,10,0,0
4407873,4,63,9,B,F,North,N West,Tin,0.01,4,0,0
4412214,,63,3,A,U,South East,London,Silver,2872,12,0,0
4412508,8,,22,C,F,North,N East,Gold,6000,2,0,0
4412966,9,61,4,A,M,South East,London,Silver,3600,12,0,0
4419421,7,54,26,C,,South East,London,Silver,1200,5,0,0
4421825,8,65,8,B,F,North,N West,Silver,5000,32,0,0
4423364,7,57,28,D,M,South East,S & S East,Silver,600,10,0,0
4423976,5,66,18,C,M,Scottish,C Scotland,Tin,0.01,5,0,0
4425014,,61,,,F,Midlands,Ulster,Gold,16052.66,7,0,0
4425812,8,60,26,C,U,South East,London,Silver,81.49,7,0,0
4427033,6,72,32,D,,North,Yorkshire,Silver,3000,10,0,0
4433912,6,63,52,F,F,South East,London,Tin,0.01,5,0,0
4435699,7,71,12,B,M,Midlands,Wales & West,Silver,3000,6,0,0
4441699,10,59,52,F,,South East,S & S East,Silver,4000,3,0,0
4443039,4,72,44,E,,South East,London,Gold,6000,2,0,0
4443861,6,61,27,D,,Scottish,Border,Silver,3200,5,0,0
4445384,10,31,39,E,M,South East,London,Silver,2020.76,2,1,1
4445473,8,54,27,D,,North,N West,Gold,10000,8,0,0
4448944,10,50,21,C,F,South East,London,Silver,1100,1,0,0
4449274,5,68,45,E,F,South West,S West,Gold,9000,3,0,0
4451651,,,14,B,F,Midlands,East,Gold,6545.3,1,0,0
4451880,10,79,25,C,F,Midlands,Midlands,Gold,6053.34,4,1,1
4453077,7,66,52,F,F,Midlands,Wales & West,Gold,6000,5,0,0
4456904,7,56,47,F,M,Midlands,Wales & West,Tin,0.01,4,0,0
4457315,6,39,49,F,M,Midlands,Midlands,Gold,19411.32,3,1,1
4457560,5,51,48,F,F,Scottish,N Scot,Gold,7000,4,1,1
4460626,7,70,35,D,M,Midlands,Wales & West,Gold,18500,8,0,0
4461622,8,68,13,B,F,North,Yorkshire,Gold,6000,2,0,0
4463161,15,60,49,F,F,Midlands,Midlands,Gold,6000,1,1,1
4464508,16,39,37,E,F,South East,London,Silver,5000,,0,0
4464885,6,79,8,B,F,South East,London,Silver,2000,2,0,0
4465075,12,68,44,E,F,North,N West,Silver,100.01,7,0,0
4465695,3,67,34,D,U,North,N West,Gold,20000,4,0,0
4465865,3,70,23,C,M,Midlands,East,Silver,1000,2,0,0
4466411,9,62,12,B,F,Midlands,East,Silver,2044.49,5,1,1
4469127,9,42,26,C,M,South East,London,Tin,0.01,8,1,1
4469569,6,59,50,F,M,Midlands,East,Tin,0.01,8,0,0
4469844,9,31,4,A,F,South East,London,Gold,10500,1,1,1
4480511,8,57,8,B,F,Midlands,Midlands,Tin,0.01,10,0,0
4485416,5,53,34,D,F,South East,S & S East,Silver,2133.12,6,0,0
4485947,8,63,51,F,,North,N West,Gold,13720,9,0,0
4491874,10,65,2,A,F,North,Yorkshire,Gold,6000,6,0,0
4494962,,62,28,D,F,South East,London,Gold,9161.91,3,0,0
4497538,8,75,18,C,,South East,London,Tin,0.01,17,0,0
4503384,7,58,30,D,M,South East,S & S East,Gold,6100,2,1,1
4508610,10,58,19,C,F,Scottish,C Scotland,Silver,100,1,1,1
4511387,14,30,35,D,F,Midlands,East,Tin,0.01,7,0,0
4516478,12,79,16,C,M,Midlands,Wales & West,Gold,6000,4,0,0
4517490,9,,25,C,F,Midlands,Midlands,Gold,15000,3,0,0
4518373,10,52,14,B,F,South East,London,Gold,10000,2,0,0
4518772,12,,43,E,,South East,S & S East,Gold,9000,3,0,0
4518926,6,69,52,F,F,South East,London,Gold,9000,5,0,0
4522516,11,49,26,C,F,South East,London,Tin,0.01,4,0,0
4522915,7,42,34,D,F,Midlands,East,Tin,0.01,5,1,1
4528972,5,,52,F,F,North,N West,Tin,0.01,8,0,0
4529995,3,,34,D,F,South East,London,Silver,1200,8,1,1
4531124,9,40,27,D,M,South East,London,Silver,3000,5,0,0
4533801,15,36,37,E,F,Midlands,Midlands,Silver,480,4,1,2
4535820,7,66,53,F,M,South East,S & S East,Silver,1600,8,0,0
4536932,9,32,53,F,,Midlands,Midlands,Tin,0.01,5,0,0
4538722,10,61,32,D,F,Midlands,Midlands,Silver,1000,4,1,1
4539591,9,58,12,B,F,South East,London,Silver,3000,9,0,0
4541359,9,66,27,D,U,North,N West,Tin,0.01,5,0,0
4542460,9,42,12,B,F,North,N West,Gold,6105.32,7,0,0
4542967,7,47,34,D,U,North,N West,Silver,920,8,0,0
4544676,7,40,27,D,F,North,N West,Gold,6105.32,7,0,0
4550560,15,36,21,C,F,South East,London,Tin,0.01,8,1,1
4558251,9,46,40,E,,South East,London,Tin,0.01,4,0,0
4558448,15,76,16,C,F,North,Yorkshire,Platinum,239542.13,4,1,1
4596463,7,58,12,B,F,South East,London,Tin,0.01,8,0,0
4597990,8,47,52,F,F,North,N West,Tin,0.01,4,0,0
4599012,13,68,37,E,M,North,N West,Silver,500,9,1,1
4600592,9,31,28,D,M,South East,London,Tin,0.01,7,0,0
4600894,7,37,51,F,M,Midlands,East,Silver,0.02,9,0,0
4602285,10,46,41,E,F,Midlands,Midlands,Tin,0.01,8,0,0
4602528,16,37,38,E,F,Midlands,East,Tin,0.01,5,1,3
4602749,8,62,12,B,M,South East,London,Platinum,20173.35,13,0,0
4604415,8,47,28,D,F,Midlands,East,Silver,120,9,0,0
4604938,7,36,30,D,M,Midlands,East,Tin,0.01,4,0,0
4605861,5,,2,A,M,Midlands,Wales & West,Silver,240,11,0,0
4610253,6,53,,,U,Midlands,Wales & West,Silver,500,8,0,0
4612981,8,65,27,D,M,Midlands,Wales & West,Gold,9000,3,0,0
4617924,10,40,38,E,M,North,Yorkshire,Tin,0.01,4,1,2
4618114,10,,32,D,F,North,N West,Tin,0.01,11,0,0
4652800,9,34,4,A,F,Midlands,Midlands,Silver,0.02,8,1,1
4658671,6,66,3,A,,Scottish,C Scotland,Gold,11400,8,0,0
4670604,7,68,28,D,F,South East,London,Gold,6053.34,4,0,0
4671791,4,64,35,D,F,North,Yorkshire,Gold,10000,1,0,0
4673921,8,42,37,E,F,Midlands,Midlands,Tin,0.01,8,1,1
4674928,15,69,44,E,F,South East,London,Gold,12000,11,1,1
4679466,15,41,33,D,F,Midlands,East,Tin,0.01,7,0,0
4701658,6,67,8,B,F,North,N East,Gold,12900,13,0,0
4703049,8,27,15,B,F,Scottish,Border,Silver,2500,3,1,1
4703154,11,70,4,A,F,South East,London,Gold,10000,1,0,0
4704479,,47,8,B,F,South East,London,Silver,5000,4,0,0
4704622,6,66,2,A,M,South East,S & S East,Gold,6000,3,0,0
4704886,13,56,32,D,F,North,N West,Tin,0.01,8,0,0
4705572,4,62,51,F,F,South East,London,Tin,0.01,8,1,1
4711572,7,58,8,B,,North,Yorkshire,Silver,400,13,0,0
4712498,6,75,42,E,U,South East,S & S East,Gold,10000,11,0,0
4712951,10,73,10,B,M,South East,London,Silver,3000,2,0,0
4713176,10,64,47,F,U,Midlands,East,Silver,480,1,0,0
4713354,,63,25,C,F,South East,London,Gold,13496.08,3,0,0
4713443,2,66,2,A,M,Midlands,Midlands,Gold,12000,31,0,0
4714512,6,50,14,B,M,North,N West,Silver,5000,3,0,0
4715519,13,,38,E,,Midlands,Wales & West,Gold,6000,11,0,0
4716396,,31,38,E,M,South East,S & S East,Silver,50,10,0,0
4716639,5,35,32,D,F,North,N West,Gold,6000,4,0,0
4718062,6,32,21,C,U,South East,London,Silver,35,2,1,1
4718232,6,34,27,D,F,Midlands,Wales & West,Tin,0.01,7,0,0
4718690,2,48,19,C,M,Midlands,Midlands,Silver,1300,11,0,0
4719069,8,40,50,F,F,Midlands,Wales & West,Tin,0.01,4,0,0
4720539,6,60,8,B,M,South East,S & S East,Tin,0.01,8,0,0
4721101,11,60,10,B,M,South East,London,Silver,3000,1,0,0
4723007,4,64,37,E,U,South East,London,Gold,9053.35,12,0,0
4724798,9,54,14,B,F,South East,S & S East,Gold,6000,13,0,0
4724895,7,61,32,D,M,Midlands,Midlands,Platinum,20520.14,3,0,0
4725026,5,66,14,B,,South East,S & S East,Tin,0.01,8,0,0
4725948,4,37,30,D,M,South West,S West,Silver,2700,4,0,0
4728114,10,74,1,A,F,South East,S & S East,Gold,7000,5,0,0
4728327,8,74,38,E,F,South West,S West,Gold,9042.94,8,0,0
4730895,10,34,27,D,F,South East,London,Tin,0.01,,1,1
4731328,8,31,22,C,M,North,Yorkshire,Silver,420,1,0,0
4731530,10,51,27,D,M,Midlands,East,Tin,0.01,5,0,0
4735552,9,47,49,F,U,Midlands,East,Tin,0.01,4,0,0
4735676,6,36,,,F,Midlands,Ulster,Tin,0.01,9,1,1
4736532,12,58,12,B,F,South East,London,Silver,4000,4,0,0
4736990,3,48,26,C,F,South East,London,Silver,4200,4,0,0
4737466,10,65,24,C,F,South East,London,Silver,1500,4,0,0
4739264,8,52,50,F,M,Midlands,Midlands,Tin,0.01,5,0,0
4739590,,46,16,C,,South East,London,Gold,6053.35,5,0,0
4740122,7,60,22,C,M,North,N West,Platinum,25000,1,0,0
4747739,8,63,49,F,,Midlands,Midlands,Tin,0.01,5,0,0
4747925,9,68,6,B,M,South West,S West,Gold,12132.64,4,0,0
4748832,11,68,14,B,M,South East,London,Gold,6000,8,0,0
4748905,7,72,24,C,M,Midlands,Wales & West,Gold,12210.64,7,0,0
4750276,1,73,6,B,U,South West,S West,Silver,50,11,0,0
4750934,9,77,28,D,,South East,S & S East,Gold,12000,16,1,1
4751566,12,63,28,D,F,South East,London,Silver,1500,5,0,0
4751884,6,64,37,E,F,South East,London,Silver,1500,1,0,0
4753100,6,47,47,F,U,North,N West,Tin,0.01,4,0,0
4753526,7,63,6,B,,Midlands,Midlands,Tin,0.01,10,0,0
4755979,6,76,42,E,,North,N West,Gold,10439.25,8,0,0
4757343,4,66,28,D,F,South East,S & S East,Silver,4680,8,1,1
4757475,9,29,17,C,,Midlands,East,Silver,3000,5,0,0
4758595,10,47,4,A,F,South East,London,Tin,0.01,7,1,1
4761448,9,63,34,D,M,Midlands,Wales & West,Tin,0.01,9,0,0
4779452,10,44,38,E,M,Midlands,East,Tin,0.01,5,0,0
4789067,11,62,8,B,F,South East,London,Gold,6000,6,0,0
4800346,12,48,48,F,F,Midlands,Wales & West,Gold,6053.34,12,0,0
4800508,14,44,49,F,M,Midlands,Wales & West,Silver,480.01,5,1,1
4817710,,62,16,C,,South East,S & S East,Gold,6000,13,0,0
4839900,10,43,14,B,F,South East,S & S East,Gold,12000,21,0,0
4841816,6,69,19,C,,Midlands,Wales & West,Gold,10000,4,0,0
4842723,,72,49,F,F,Midlands,East,Tin,0.01,8,0,0
4845722,8,29,5,B,F,Midlands,Midlands,Silver,35,3,0,0
4846591,14,65,,,F,Midlands,Ulster,Silver,5000,1,0,0
4855361,9,47,37,E,M,South East,S & S East,Tin,0.01,5,0,0
4864905,15,68,16,C,,Midlands,Midlands,Gold,9600,8,0,0
4869540,13,77,22,C,F,South East,London,Gold,18053.35,25,0,0
4869966,5,46,9,B,F,South East,London,Silver,100,10,0,0
4874129,16,35,50,F,F,Midlands,East,Tin,0.01,7,1,1
4883047,,50,46,F,F,South West,S West,Silver,300.01,9,1,1
4893107,11,50,,,F,Midlands,Ulster,Silver,500,11,0,0
4902289,8,51,38,E,F,Midlands,Midlands,Tin,0.01,5,0,0
4905245,9,71,1,A,F,South East,London,Silver,3000,8,0,0
4905423,,37,21,C,F,South East,London,Silver,100,8,1,1
4913086,10,44,41,E,F,North,N West,Tin,0.01,4,1,1
4916883,5,65,12,B,,Midlands,Wales & West,Tin,0.01,8,0,0
4928369,12,42,11,B,M,Midlands,Wales & West,Tin,0.01,5,1,1
4960793,5,57,52,F,M,South East,London,Gold,10000,2,0,0
4968417,,58,52,F,F,North,N West,Platinum,32016.6,3,0,0
4968573,9,50,32,D,F,Midlands,Midlands,Gold,7500,3,0,0
5000203,12,65,19,C,U,Midlands,East,Silver,600.01,8,0,0
5002729,19,34,44,E,M,Midlands,Wales & West,Gold,5050,2,1,3
5006503,12,,27,D,U,North,Yorkshire,Silver,100,1,0,0
5039037,14,62,53,F,F,Midlands,Midlands,Tin,0.01,9,1,1
5039835,12,65,37,E,M,Midlands,East,Gold,6000,5,0,0
5041996,9,,12,B,F,Midlands,Midlands,Gold,12000,5,1,1
5042356,8,57,12,B,F,Scottish,C Scotland,Gold,9000,8,1,2
5053374,4,32,53,F,M,Midlands,Wales & West,Silver,359.85,8,1,1
5053633,16,59,6,B,F,Midlands,Wales & West,Gold,6000,2,0,0
5058058,9,,12,B,M,North,N West,Silver,1000,5,0,0
5059259,4,64,51,F,F,Scottish,Border,Silver,360,,0,0
5089751,6,48,37,E,M,North,N West,Tin,0.01,4,0,0
5104769,9,37,33,D,M,Midlands,Midlands,Tin,0.01,4,0,0
5115434,6,55,53,F,F,Midlands,Midlands,Tin,0.01,8,0,0
5120306,12,40,22,C,F,South East,London,Tin,0.01,4,0,0
5120462,,34,9,B,F,South East,London,Gold,6053.35,7,0,0
5154715,,41,26,C,M,South East,London,Silver,3000,9,0,0
5178185,10,55,52,F,F,Midlands,Midlands,Silver,2000,9,0,0
5200016,8,60,32,D,,Midlands,East,Tin,0.01,4,0,0
5221862,7,36,35,D,F,North,N West,Silver,4750,8,0,0
5229405,7,46,,,F,South East,S & S East,Silver,2500,3,0,0
5247799,10,51,52,F,F,,,Tin,0.01,8,1,2
5262429,6,59,52,F,M,Midlands,Midlands,Tin,0.01,4,0,0
5273064,6,34,27,D,M,South East,London,Silver,600,4,1,1
5274184,3,42,52,F,F,South East,London,Silver,1800,4,0,0
5312256,10,34,27,D,F,North,N West,Silver,50,9,1,1
5328667,6,75,44,E,F,South East,S & S East,Silver,3000,8,1,1
5333172,10,28,52,F,F,South East,London,Gold,9000,10,1,1
5333296,7,37,32,D,F,South East,London,Tin,0.01,8,1,1
5362628,9,67,22,C,M,South East,London,Tin,0.01,8,0,0
5366577,5,40,32,D,M,North,N East,Tin,0.01,5,0,0
5373972,8,48,19,C,F,Midlands,Wales & West,Tin,0.01,5,0,0
5378753,7,76,10,B,,South East,London,Silver,1500,26,0,0
5390273,9,36,48,F,U,South East,London,Silver,1000,2,0,0
5394287,9,53,19,C,M,Midlands,Midlands,Gold,6000,6,0,0
5394686,9,67,2,A,,Scottish,C Scotland,Gold,6000,1,0,0
5394880,10,48,8,B,M,South East,London,Gold,6500,1,0,0
5398339,10,39,38,E,M,North,N West,Silver,0.02,5,0,0
5406420,9,64,53,F,F,North,Yorkshire,Silver,4200,2,1,1
5410134,9,76,8,B,F,South East,London,Silver,2000,6,0,0
5411394,12,67,37,E,U,Midlands,Midlands,Platinum,34000,0,0,0
5427126,8,39,48,F,F,South East,London,Tin,0.01,5,1,1
5430100,8,54,50,F,U,South East,London,Gold,12053.35,7,0,0
5430631,6,42,35,D,F,Scottish,C Scotland,Tin,0.01,5,0,0
5431387,12,,25,C,F,Midlands,Wales & West,Silver,600,4,1,2
5431573,10,60,,,M,Midlands,Ulster,Silver,500,8,0,0
5431816,16,57,14,B,F,South East,London,Tin,0.01,0,0,0
5432073,8,66,28,D,F,South East,S & S East,Gold,12000,4,0,0
5433738,8,59,32,D,M,Midlands,Midlands,Tin,0.01,5,0,0
5434203,6,,1,A,M,South East,London,Tin,0.01,4,0,0
5434556,12,73,19,C,M,Midlands,Midlands,Gold,13122.49,8,0,0
5436850,6,70,20,C,F,South East,London,Silver,1550,2,0,0
5437237,9,43,51,F,F,Midlands,East,Silver,50.01,8,0,0
5439930,3,74,23,C,M,Midlands,East,Gold,6000,11,0,0
5440238,,72,43,E,U,South West,S West,Tin,0.01,8,0,0
5441544,11,70,17,C,F,Midlands,Wales & West,Platinum,20531.94,4,0,0
5443121,10,50,28,D,F,Midlands,East,Silver,2000,9,0,0
5443512,8,45,34,D,F,Midlands,East,Silver,100.01,8,0,0
5450756,7,59,,,F,Midlands,Ulster,Gold,6000,5,0,0
5454409,10,47,25,C,M,South East,London,Gold,12000,4,0,0
5457610,10,61,14,B,U,Midlands,Midlands,Silver,1432.7,2,0,0
5460271,7,48,41,E,,Midlands,East,Gold,6600,5,0,0
5511186,6,76,6,B,F,Midlands,Wales & West,Silver,3000,6,1,1
5512522,6,60,34,D,,South East,London,Silver,4000,5,0,0
5529204,4,58,4,A,U,Midlands,Midlands,Gold,6000,2,0,0
5531659,9,35,51,F,F,South East,London,Tin,0.01,4,0,0
5532566,6,60,2,A,F,Scottish,C Scotland,Gold,12000,6,0,0
5533643,12,63,23,C,M,South East,S & S East,Gold,18035.46,17,0,0
5534097,14,72,10,B,M,South East,S & S East,Silver,5000,2,0,0
5537223,11,62,4,A,M,North,N West,Gold,19416.15,3,0,0
5538033,11,69,23,C,,South East,S & S East,Gold,12000,21,0,0
5538149,10,,14,B,M,Midlands,Midlands,Gold,7500,1,0,0
5538440,6,56,4,A,F,South East,London,Silver,2000,5,0,0
5538947,11,52,12,B,M,North,Yorkshire,Tin,0.01,8,0,0
5547253,9,36,49,F,,Midlands,East,Tin,0.01,7,0,0
5548810,11,30,22,C,F,South East,London,Gold,6000,1,0,0
5557216,8,63,52,F,M,South East,London,Silver,1000,5,0,0
5558212,10,56,47,F,M,Midlands,Midlands,Gold,6000,4,0,0
5559588,5,44,35,D,F,North,N East,Silver,1000,1,0,0
5572401,4,71,49,F,U,Midlands,Wales & West,Silver,2500,6,0,0
5572738,12,30,9,B,F,South East,London,Silver,10,6,1,1
5574862,8,34,48,F,F,Midlands,Midlands,Tin,0.01,5,1,1
5575613,7,,29,D,M,South East,London,Silver,1920,4,0,0
5575915,14,58,52,F,F,North,Yorkshire,Gold,7515,9,0,0
5576903,10,73,35,D,M,Midlands,Midlands,Platinum,20655.59,3,0,0
5577306,7,54,24,C,,South East,S & S East,Gold,12000,8,0,0
5585198,14,41,,,F,Scottish,N Scot,Silver,50,9,1,1
5585600,7,60,24,C,M,Midlands,Midlands,Gold,6000,4,0,0
5587948,6,70,7,B,F,South East,London,Gold,10000,6,0,0
5588073,5,54,32,D,M,North,N West,Platinum,29158.67,11,0,0
5594081,13,69,16,C,F,South West,S West,Silver,2000,9,0,0
5597021,7,76,27,D,F,North,N East,Gold,13500,26,0,0
5597587,12,45,21,C,F,South East,London,Tin,0.01,9,0,0
5613264,7,37,38,E,,South East,London,Silver,420,9,1,1
5614996,25,38,19,C,F,Midlands,Midlands,Silver,2000,4,1,3
5618770,5,,42,E,F,South East,S & S East,Gold,12000,8,0,0
5618908,13,38,21,C,,South East,London,Tin,0.01,5,0,0
5618959,9,69,22,C,F,Midlands,Midlands,Gold,6000,22,0,0
5620295,6,70,5,B,F,South East,S & S East,Silver,3000,24,0,0
5621321,13,28,32,D,F,North,N East,Gold,8000,1,1,1
5621534,9,77,10,B,F,Midlands,East,Silver,3000,1,0,0
5621763,12,42,50,F,F,Midlands,Midlands,Tin,0.01,5,1,1
5622905,8,43,20,C,F,Midlands,East,Tin,0.01,7,1,1
5625076,13,54,49,F,M,Midlands,Midlands,Tin,0.01,8,0,0
5625858,12,65,5,B,F,Midlands,Wales & West,Gold,6053.35,13,0,0
5626048,6,75,37,E,M,North,N West,Silver,3000,5,1,1
5626358,11,21,38,E,F,Scottish,Border,Silver,1000,1,0,0
5627508,11,,52,F,F,South East,London,Silver,1320,9,0,0
5627923,8,71,27,D,M,South East,London,Silver,172.83,12,0,0
5644801,27,38,19,C,F,South East,S & S East,Silver,3397.96,3,1,3
5645689,12,69,14,B,F,South East,S & S East,Tin,0.01,10,0,0
5655668,5,51,4,A,M,North,N West,Gold,12000,8,0,0
5659426,8,75,5,B,M,North,N West,Silver,2000,5,0,0
5661447,5,67,37,E,F,South East,S & S East,Gold,12000,4,0,0
5701112,8,69,49,F,F,Midlands,Midlands,Silver,2610.01,8,0,0
5726859,7,44,25,C,F,Midlands,Wales & West,Tin,0.01,5,0,0
5728606,8,56,1,A,U,North,N East,Gold,6000,8,0,0
5729254,6,45,20,C,M,South East,London,Tin,0.01,5,0,0
5729580,7,70,51,F,F,Midlands,Wales & West,Silver,600,5,0,0
5729726,,48,38,E,F,Midlands,East,Silver,420.01,8,0,0
5729793,8,66,52,F,F,Scottish,Border,Gold,6000,2,0,0
5733693,5,55,51,F,F,North,Yorkshire,Gold,20000,9,1,1
5733871,8,45,21,C,,South East,London,Tin,0.01,8,0,0
5735955,4,60,19,C,M,Midlands,Midlands,Silver,3000,2,0,0
5736242,12,78,51,F,F,North,N East,Silver,500,10,0,0
5736374,12,48,48,F,M,Midlands,Wales & West,Tin,0.01,5,0,0
5736765,14,36,13,B,F,Midlands,Wales & West,Tin,0.01,5,1,2
5739330,3,46,52,F,F,South East,London,Gold,5089.71,6,0,0
5739624,10,65,52,F,M,South East,London,Gold,6000,2,0,0
5740517,,61,51,F,F,Midlands,Midlands,Gold,7800,8,0,0
5741319,11,,14,B,F,South East,London,Gold,6000,28,0,0
5746825,6,69,37,E,U,Midlands,Midlands,Gold,6000,2,0,0
5746981,,49,38,E,M,Midlands,Midlands,Silver,0.02,5,0,0
5747279,11,45,52,F,M,North,N West,Tin,0.01,5,0,0
5747856,3,51,22,C,F,North,N East,Tin,0.01,8,0,0
5748380,9,53,8,B,F,Midlands,Midlands,Silver,730,8,0,0
5751691,4,46,40,E,,South East,London,Tin,0.01,7,0,0
5753619,8,40,7,B,M,South East,London,Silver,420,5,1,1
5755514,5,63,27,D,,Midlands,East,Silver,3000.01,8,0,0
5764416,8,42,27,D,M,South East,London,Silver,2000,5,0,0
5784743,5,42,50,F,F,South East,London,Silver,3800,6,0,0
5793424,9,42,53,F,F,Midlands,Wales & West,Tin,0.01,5,1,1
5793777,4,56,42,E,F,South East,S & S East,Silver,1000,1,0,0
5794013,3,,4,A,,South East,London,Silver,2000,5,0,0
5794188,4,57,6,B,M,South East,S & S East,Tin,0.01,6,0,0
5794773,11,56,28,D,M,South East,London,Silver,4000,12,0,0
5795400,14,74,52,F,,North,Yorkshire,Gold,6053.34,4,1,1
5795826,9,23,22,C,F,South East,London,Silver,420,4,1,1
5796008,8,41,20,C,F,South East,London,Gold,6000,2,0,0
5796598,8,50,44,E,F,Midlands,Midlands,Silver,1000,9,0,0
5798841,6,58,52,F,F,South East,S & S East,Silver,2100,2,0,0
5799643,13,37,35,D,M,Midlands,East,Silver,200,8,0,0
5799945,9,61,52,F,F,Midlands,Midlands,Tin,0.01,8,1,1
5801524,8,54,32,D,F,North,N West,Silver,2000,10,0,0
5801796,10,68,8,B,U,Midlands,East,Silver,1400,19,0,0
5802326,8,62,35,D,F,Midlands,Midlands,Platinum,36214.33,6,0,0
