"","Area","Perimeter","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Class"
"964",63569,962.861,377.8075798,228.8947871,0.847209209,51918,0.651380598,"HOROZ"
"965",76833,1098.253,405.1461069,239.3507216,0.807096842,76397,0.803156234,"CALI"
"966",37841,744.028,239.3961517,205.2509149,0.763528713,35733,0.717598283,"DERMASON"
"967",56589,1109.034,355.5410979,204.1389349,0.84480554,57988,0.80606441,"HOROZ"
"968",38140,978.196,305.9081819,159.6030518,0.742144335,41000,0.707698977,"DERMASON"
"969",154620,1711.562,566.3461542,361.4157194,0.764285069,160949,0.76902967,"BOMBAY"
"970",30949,639.217,230.7624623,179.8643163,0.762483422,29607,0.790394071,"DERMASON"
"971",52598,1098.499,353.9764052,218.9899503,0.793260739,53665,0.825016083,"SIRA"
"972",31796,904.017,208.446563,197.8109811,0.657268077,18823,0.800217392,"DERMASON"
"973",71782,954.889,399.1029475,247.9097656,0.735772716,71147,0.767935348,"CALI"
"974",131488,1437.239,461.1406009,332.2101635,0.656630602,133654,0.795932386,"BOMBAY"
"975",87555,1363.696,469.7679468,263.2559388,0.801683251,90446,0.654361291,"CALI"
"976",66833,992.148,403.6051541,221.1101179,0.894275242,68800,0.734943701,"CALI"
"977",46762,988.241,382.0375893,193.3996516,0.86033533,51172,0.582259071,"HOROZ"
"978",64879,863.111,357.4882511,244.256114,0.838857742,80909,0.683975495,"CALI"
"979",47691,646.728,292.7319571,207.9145492,0.789623713,50085,0.706049309,"SIRA"
"980",39817,799.429,221.028035,216.5497485,0.507952205,39463,0.76774614,"SEKER"
"981",28877,677.474,220.7893497,158.5862441,0.730524096,26931,0.710912301,"DERMASON"
"982",55603,1032.568,373.386344,173.4839525,0.925738768,56258,0.691700869,"HOROZ"
"983",89858,1057.008,429.4020794,287.0690367,0.796592604,91650,0.810817482,"CALI"
"984",72391,941.48,419.3492103,256.0356239,0.79846969,77904,0.751784034,"CALI"
"985",38660,811.33,289.0005761,168.0076076,0.712614904,54501,0.79607154,"SIRA"
"986",24737,648.815,236.2088496,174.860188,0.825924764,31547,0.756160766,"DERMASON"
"987",54015,1011.014,363.1896761,193.3359635,0.852921377,57191,0.643419,"HOROZ"
"988",44991,1050.913,348.0467674,174.4111572,0.849610741,45539,0.657779783,"SIRA"
"989",42160,591.44,268.8212167,200.4166695,0.687331638,43773,0.76964597,"SEKER"
"990",101384,1306.939,465.6462934,279.6968022,0.76762019,106447,0.771860269,"CALI"
"991",40667,749.853,283.5844652,155.5815744,0.826413812,26577,0.736266628,"SIRA"
"992",52161,1108.507,406.602703,158.884541,0.882878518,53642,0.592574672,"HOROZ"
"993",45063,805.703,299.5930767,177.8865281,0.631199689,44066,0.759407568,"SIRA"
"994",32361,754.749,238.5450111,171.6662318,0.825496622,35305,0.795132327,"DERMASON"
"995",52264,643.462,286.9962454,206.4108817,0.595508904,53606,0.78407554,"SEKER"
"996",61475,914.007,413.8113905,171.7195387,0.889567565,65642,0.70428234,"HOROZ"
"997",43558,626.732,320.0720929,164.9001874,0.744530451,58941,0.702017496,"SEKER"
"998",144404,1303.729,542.034672,362.9467321,0.709295289,145357,0.762786432,"BOMBAY"
"999",33049,676.847,264.6375812,150.7199074,0.79755672,32824,0.738271679,"DERMASON"
"1000",194015,1575.145,550.9567433,454.4687282,0.649528945,198701,0.811265607,"BOMBAY"
"1001",48183,1078.292,367.0132417,178.7057363,0.85538565,65377,0.771405294,"HOROZ"
"1002",157462,1797.401,540.5111768,353.0614028,0.738974993,159608,0.7921363,"BOMBAY"
"1003",55842,1017.488,333.9296671,196.6547362,0.833934078,58004,0.655485248,"HOROZ"
"1004",69561,1190.263,422.0314886,212.1929295,0.827031731,70621,0.763725445,"CALI"
"1005",55563,761.53,393.5876974,198.783388,0.88015273,71227,0.6249193,"HOROZ"
"1006",53957,957.624,403.4881335,190.5200131,0.902303041,57328,0.737810801,"HOROZ"
"1007",27449,437.003,256.9795659,133.774899,0.700957199,28883,0.733085137,"DERMASON"
"1008",34404,951.612,256.5481127,174.2702505,0.717890533,32003,0.707445401,"DERMASON"
"1009",55225,983.47,413.0304465,177.5499599,0.916626691,56086,0.604831553,"HOROZ"
"1010",74674,1204.376,412.927057,216.213647,0.800231149,78477,0.684249178,"CALI"
"1011",47018,815.006,346.2033309,203.0599506,0.839861541,42948,0.784303015,"HOROZ"
"1012",40104,967.43,215.3983695,202.1002367,0.498601113,38661,0.776134122,"SEKER"
"1013",46118,863.535,302.1701325,202.836093,0.777575197,44287,0.75962924,"SIRA"
"1014",64053,1218.875,385.345828,227.9841087,0.834046693,68434,0.808707668,"CALI"
"1015",37074,702.685,263.8092717,158.3754217,0.597762751,35601,0.741998961,"SEKER"
"1016",183635,1760.958,602.2503422,398.2431246,0.744372878,185193,0.765947242,"BOMBAY"
"1017",134299,1648.549,475.2558098,377.0500686,0.672902619,136192,0.776974484,"BOMBAY"
"1018",44426,688.112,313.924979,159.6113457,0.743587417,42070,0.676378354,"SIRA"
"1019",49201,928.024,333.467673,178.2183829,0.846587423,49726,0.803574631,"SIRA"
"1020",51131,771.322,366.2129382,200.6438643,0.853377045,49311,0.621842197,"HOROZ"
"1021",81853,1371.157,400.4648151,256.5680779,0.843435709,86290,0.765581972,"CALI"
"1022",48300,1024.773,340.0954946,227.5890777,0.792348743,50959,0.711559263,"HOROZ"
"1023",66132,1012.01,368.6143305,230.18411,0.792997922,69782,0.788987538,"CALI"
"1024",45931,721.996,272.4067176,202.3681562,0.803902131,43664,0.720792308,"SIRA"
"1025",50429,1095.311,277.1264246,205.0912291,0.531289374,49242,0.747135261,"SEKER"
"1026",40571,885.349,225.4264703,222.3331095,0.564895922,37291,0.762268454,"SEKER"
"1027",38765,828.385,282.2635032,174.3099904,0.775240666,38731,0.726278085,"DERMASON"
"1028",202555,1699.213,659.5399354,428.2591053,0.793095517,201479,0.797076791,"BOMBAY"
"1029",46113,709.006,297.1951095,176.0894677,0.716212774,47908,0.705290475,"SIRA"
"1030",45133,989.73,316.075722,228.3088784,0.716670019,47053,0.716256739,"SIRA"
"1031",44423,713.691,302.3640016,211.3778192,0.755071886,46024,0.787121888,"SIRA"
"1032",39754,957.332,239.8005958,185.3478288,0.689313072,39796,0.790477885,"SEKER"
"1033",50042,1171.722,373.2913856,183.2502199,0.880348931,49622,0.819085468,"HOROZ"
"1034",178532,1568.952,587.0670946,368.5279104,0.72538567,180484,0.774475517,"BOMBAY"
"1035",84142,1350.227,392.7997814,265.9425469,0.755825083,69524,0.745315479,"CALI"
"1036",37692,983.039,217.368822,172.4442385,0.659454163,39793,0.793752851,"SEKER"
"1037",184859,1692.058,639.0336168,404.391567,0.732115514,187863,0.776416071,"BOMBAY"
"1038",51416,953.074,336.3378768,200.9104183,0.784198934,67437,0.773614528,"SIRA"
"1039",57292,830.306,357.1611451,183.0458101,0.892584931,42282,0.748774894,"HOROZ"
"1040",52866,758.318,347.1903416,200.0779072,0.774173248,52846,0.678767976,"SIRA"
"1041",34392,749.989,209.1340335,181.9408756,0.750999006,47102,0.731254225,"DERMASON"
"1042",47202,876.467,267.2025475,194.630638,0.650772124,48655,0.762803332,"SEKER"
"1043",30895,662.315,239.2593149,181.179873,0.448855992,34942,0.766433531,"SEKER"
"1044",41509,755.964,290.2712123,196.4406732,0.799259388,43657,0.766139228,"SIRA"
"1045",37812,835.914,286.2394972,177.3572971,0.711973803,23212,0.694004577,"DERMASON"
"1046",74240,1238.695,407.1738906,225.6931028,0.849058127,75878,0.796153421,"CALI"
"1047",66794,1263.645,389.4223706,201.6913671,0.833955785,56510,0.74709677,"CALI"
"1048",34735,652.812,224.6121222,188.7253504,0.463334742,35531,0.770332916,"SEKER"
"1049",73037,885.269,384.7601676,241.4439449,0.791528266,74049,0.73603511,"CALI"
"1050",52585,807.157,403.8220851,202.0006676,0.828786122,55451,0.618022915,"HOROZ"
"1051",41537,995.579,268.2081266,189.624232,0.817153662,41401,0.77779595,"SIRA"
"1052",35549,874.702,234.0179676,188.5479676,0.746321469,36831,0.789147218,"DERMASON"
"1053",31692,699.853,231.1607463,196.526077,0.442285672,18706,0.800712758,"SEKER"
"1054",47425,697.081,336.8834825,176.7180896,0.749036196,50290,0.679377952,"SIRA"
"1055",195523,1679.879,623.9913262,415.4368794,0.752214362,184203,0.811518228,"BOMBAY"
"1056",82508,1268.826,425.7677315,236.2928714,0.780234444,86339,0.819038487,"CALI"
"1057",53174,1007.119,392.6282141,188.3445485,0.919693421,52144,0.789843105,"HOROZ"
"1058",58618,754.219,389.1210194,199.7338924,0.890872815,73883,0.796124878,"HOROZ"
"1059",44848,1054.403,300.0742801,163.7835309,0.812785187,45655,0.710547544,"SIRA"
"1060",191217,1869.459,693.3384082,387.3971181,0.881251257,194652,0.823380831,"BOMBAY"
"1061",33252,1005.074,254.9264671,202.3736145,0.722315151,36443,0.748535253,"DERMASON"
"1062",74608,1322.672,389.374963,223.41052,0.786785221,73555,0.771022655,"CALI"
"1063",45052,1055.016,314.7443521,208.2482515,0.711605593,48642,0.796794099,"SIRA"
"1064",131236,1646.809,510.7587642,343.8067474,0.784845778,144724,0.775820833,"BOMBAY"
"1065",33195,531.407,232.5049211,182.5732829,0.577714978,35228,0.752756585,"SEKER"
"1066",40706,989.243,236.8776879,184.7095822,0.589314199,42550,0.756626368,"SEKER"
"1067",42496,821.183,351.8975105,141.9840471,0.889153633,47713,0.578142664,"HOROZ"
"1068",26097,598.372,220.3771543,120.0989772,0.821824381,43269,0.782033317,"DERMASON"
"1069",79105,1373.699,392.8838726,265.7163704,0.821617212,79621,0.666331309,"CALI"
"1070",43751,741.798,295.5346492,165.582638,0.756245308,41841,0.776731337,"SIRA"
"1071",39562,1002.325,266.1331585,165.0660539,0.733324524,40435,0.780081494,"DERMASON"
"1072",55963,903.164,402.0297606,193.2711017,0.92211266,53019,0.621371878,"HOROZ"
"1073",60927,971.221,378.7298962,174.5667167,0.840292038,61191,0.642843363,"HOROZ"
"1074",71447,1302.415,415.2243929,198.2991672,0.802560937,69964,0.76193003,"CALI"
"1075",56267,1174.019,410.8633736,163.7254012,0.934473735,55252,0.813357216,"HOROZ"
"1076",34274,950.556,296.1655912,136.2060472,0.796585039,36173,0.719399756,"DERMASON"
"1077",33557,452.91,283.6598625,147.9398789,0.826798415,46136,0.731308884,"DERMASON"
"1078",79970,1093.17,448.6980097,239.7069978,0.866368842,83396,0.801087985,"CALI"
"1079",29471,610.911,227.0874333,154.3794361,0.739616941,15282,0.761907055,"DERMASON"
"1080",43649,868.332,247.1232989,218.435198,0.601553519,42655,0.788635207,"SEKER"
"1081",50762,1023.609,369.0562548,194.7682157,0.886960377,53389,0.688583308,"HOROZ"
"1082",232828,1667.897,726.2193758,443.512588,0.814904113,236322,0.821559925,"BOMBAY"
"1083",147800,1625.571,537.6663065,339.4270902,0.727217539,149662,0.746364332,"BOMBAY"
"1084",99786,1218.788,479.7272981,290.6040916,0.862669471,97524,0.738340511,"CALI"
"1085",35254,648.496,272.2715945,193.1526359,0.740064091,20947,0.733076133,"DERMASON"
"1086",47040,974.435,256.6007819,211.8488363,0.579817497,46674,0.768489396,"SEKER"
"1087",185557,1621.21,620.1007398,348.8975645,0.835653577,182882,0.764830467,"BOMBAY"
"1088",62334,1161.329,423.2627787,219.1889317,0.843194975,61799,0.761436344,"HOROZ"
"1089",44224,929.214,285.2706765,208.212132,0.76973459,38289,0.703528337,"SIRA"
"1090",44407,941.7,305.315512,227.9462398,0.719104349,46355,0.687609126,"SIRA"
"1091",67914,1226.62,413.0975523,255.3540803,0.846958905,70404,0.724178986,"CALI"
"1092",35569,638.546,236.3246795,190.4845192,0.727340932,36265,0.721482553,"DERMASON"
"1093",38990,565.675,232.4005273,234.7459894,0.448731481,35276,0.71645183,"SEKER"
"1094",28526,797.615,251.1766381,162.1106843,0.732091081,26471,0.717179246,"DERMASON"
"1095",164064,1764.564,569.5523173,388.7715236,0.731300076,165421,0.815803688,"BOMBAY"
"1096",53645,691.37,326.707343,206.2768257,0.678917039,54123,0.710541129,"SIRA"
"1097",36493,768.772,256.8509819,167.5962986,0.523683718,33016,0.776108299,"SEKER"
"1098",46302,679.102,356.2553655,158.2452724,0.868658264,46768,0.640668721,"HOROZ"
"1099",87380,1212.848,437.9313708,258.1640504,0.848772043,90622,0.781031952,"CALI"
"1100",37052,529.779,257.5092137,190.3350631,0.649419277,21525,0.788928382,"SEKER"
"1101",51306,926.619,318.3271349,205.4351152,0.716738916,53304,0.769503126,"SIRA"
"1102",173522,1897.536,657.6101922,349.8464187,0.842807087,179713,0.735504403,"BOMBAY"
"1103",55657,851.127,326.8441366,182.2690494,0.813122549,56608,0.817265239,"CALI"
"1104",56649,1055.183,357.6225213,186.7942833,0.855785554,57684,0.682326826,"HOROZ"
"1105",37015,631.783,257.7935425,180.0259437,0.53389172,35932,0.792517633,"SEKER"
"1106",23714,495.49,215.8880007,128.0116599,0.73356189,25430,0.767595237,"DERMASON"
"1107",56973,937.358,366.0026528,156.0739416,0.877210252,56026,0.816809157,"HOROZ"
"1108",51261,857.539,383.5698353,197.1039116,0.845697061,52286,0.711491697,"HOROZ"
"1109",181019,1840.542,616.4052473,392.8284177,0.807610779,183984,0.785592738,"BOMBAY"
"1110",45287,978.961,296.5365169,195.162976,0.78364803,47199,0.663762908,"SIRA"
"1111",39362,592.125,246.2635923,213.8738982,0.590304758,38931,0.792238342,"SEKER"
"1112",143156,1673.479,530.7329627,326.3476358,0.728645083,132105,0.6995823,"BOMBAY"
"1113",51175,1191.156,389.8479634,154.039841,0.882309107,51618,0.796797516,"HOROZ"
"1114",180826,1629.431,665.0435641,347.9128962,0.87728177,184707,0.823269412,"BOMBAY"
"1115",183516,1822.884,601.1050809,360.7636751,0.825297295,183967,0.715364846,"BOMBAY"
"1116",49983,1172.355,372.1198444,176.7417358,0.925302895,53852,0.754032424,"HOROZ"
"1117",81918,903.104,410.9549201,228.5826743,0.798623773,81735,0.791805371,"CALI"
"1118",47923,1014.585,305.06243,242.6002167,0.656404923,35440,0.79052863,"SEKER"
"1119",43197,724.138,292.2432442,195.0121859,0.737455721,43886,0.748429005,"SIRA"
"1120",47770,992.973,291.3695941,179.5163146,0.769680818,45012,0.792016744,"SEKER"
"1121",38853,945.674,212.679965,218.4248453,0.513130238,37922,0.803561697,"SEKER"
"1122",65430,878.21,424.6939527,215.2054262,0.930351397,62839,0.751627989,"HOROZ"
"1123",56849,1098.146,375.1246394,160.5098754,0.886830085,55160,0.802156925,"HOROZ"
"1124",42656,775.24,294.547241,209.1747159,0.796067916,43911,0.792034897,"DERMASON"
"1125",24642,520.977,201.4920644,179.4886493,0.670005804,29040,0.786333033,"DERMASON"
"1126",46686,652.245,314.16298,194.5730782,0.746565465,46393,0.745340075,"SIRA"
"1127",41337,895.307,224.1853398,193.1761683,0.549138874,56794,0.777893752,"SEKER"
"1128",36450,632.485,308.4523799,183.6272178,0.752893861,40847,0.785459174,"DERMASON"
"1129",161435,1476.274,583.7107991,346.9470914,0.778132449,163761,0.810790616,"BOMBAY"
"1130",168182,1761.842,521.8814073,387.8263662,0.634398219,166455,0.792504987,"BOMBAY"
"1131",36761,502.499,225.0138595,196.5256195,0.55740167,35110,0.776349733,"SEKER"
"1132",22303,395.147,188.7528624,154.81939,0.722956019,22575,0.77017401,"DERMASON"
"1133",32380,840.208,265.5234472,177.7253139,0.78959319,27976,0.746615551,"DERMASON"
"1134",65837,1026.554,403.040196,210.9938796,0.863711282,66094,0.821870946,"HOROZ"
"1135",46634,743.014,323.3403852,145.8883601,0.920183288,47660,0.650519608,"HOROZ"
"1136",37379,923.008,240.5925652,206.9687281,0.678094109,38159,0.746349246,"SIRA"
"1137",35084,857.753,269.3250308,171.0802931,0.77316671,35469,0.766934535,"SIRA"
"1138",74690,1048.053,413.9229079,244.6642874,0.82112983,76924,0.767271029,"CALI"
"1139",169125,1368.661,595.2700538,367.3696915,0.748558176,166780,0.77882048,"BOMBAY"
"1140",46598,941.551,271.7622158,185.9197122,0.794133043,31991,0.69128969,"SIRA"
"1141",27471,731.816,257.6454753,137.1797653,0.749919987,29106,0.702429982,"DERMASON"
"1142",146474,1349.95,565.8298458,339.5553439,0.782372928,162264,0.707144989,"BOMBAY"
"1143",68540,1303.56,401.11003,239.2416906,0.848981073,55904,0.769886277,"CALI"
"1144",40311,1013.28,306.1837845,170.1701646,0.802731191,40054,0.727503196,"DERMASON"
"1145",29585,456.147,242.9567384,152.0553541,0.774946468,45099,0.698038376,"DERMASON"
"1146",66410,1276.231,358.1010117,202.2775453,0.844402496,67592,0.806601232,"CALI"
"1147",67983,1246.064,427.3457609,213.4177973,0.877393795,71426,0.772588305,"CALI"
"1148",43002,1046.286,302.5913711,206.2622346,0.726649333,44336,0.716335274,"SIRA"
"1149",153526,1521.563,559.0280223,352.4472147,0.726133048,157093,0.808597264,"BOMBAY"
"1150",36294,935.816,293.4654926,171.2611522,0.749504058,37089,0.734367824,"SIRA"
"1151",68924,1166.764,365.0536679,259.5622916,0.806237005,69843,0.678361641,"CALI"
"1152",53309,1084.537,375.7841714,204.4218884,0.917942806,53895,0.707369101,"HOROZ"
"1153",34294,868.192,215.7871949,202.5764263,0.525174988,35031,0.773250646,"SEKER"
"1154",80282,1027.504,394.5238913,236.4137547,0.784567548,80986,0.806295041,"CALI"
"1155",41035,782.574,275.1247847,188.0948418,0.596858892,39205,0.750584527,"SEKER"
"1156",56268,751.819,358.0345391,231.0492923,0.768911669,58879,0.747731991,"SIRA"
"1157",68171,951.857,385.4339967,207.5253572,0.855874832,67619,0.767052763,"CALI"
"1158",40278,690.979,296.9126217,167.4172857,0.709811173,40744,0.785892823,"SIRA"
"1159",85014,1342.178,424.6187631,241.5358141,0.808745081,85432,0.716769315,"CALI"
"1160",38384,638.305,268.7432901,173.5426116,0.805019709,38801,0.730925734,"DERMASON"
"1161",39195,819.032,267.8823735,207.1369929,0.738393631,38734,0.745846471,"DERMASON"
"1162",34743,866.444,221.7846339,162.0073581,0.642148523,38830,0.772328169,"SEKER"
"1163",98519,1414.248,480.4925834,255.6198961,0.883744655,99242,0.806124947,"CALI"
"1164",37817,991.633,242.0883806,179.4859994,0.649557742,36430,0.80597573,"SEKER"
"1165",40007,885.28,256.8844832,185.8286741,0.660069094,44042,0.748799304,"SEKER"
"1166",37549,635.535,235.7975063,176.7563603,0.672202239,36736,0.809459467,"DERMASON"
"1167",183694,1709.723,579.6584398,427.5295548,0.71214242,184094,0.805928563,"BOMBAY"
"1168",45479,1065.33,298.5462369,205.0611785,0.76339905,45433,0.737689767,"SIRA"
"1169",45454,978.282,296.2808874,206.894933,0.781701119,45552,0.658419016,"SIRA"
"1170",50280,1029.145,426.8666863,177.3174901,0.923437894,54474,0.611701557,"HOROZ"
"1171",154883,1535.875,504.5626164,398.1683977,0.70345077,141892,0.76188972,"BOMBAY"
"1172",214055,1926.623,700.1814466,414.4802262,0.77400817,213346,0.83409552,"BOMBAY"
"1173",28429,619.935,231.5128964,159.4762094,0.778362533,29144,0.774104192,"DERMASON"
"1174",69393,1153.776,367.7061555,203.0523042,0.795566968,72176,0.811196196,"CALI"
"1175",200662,1959.851,645.041595,412.6944339,0.733359574,188604,0.773064504,"BOMBAY"
"1176",36801,1023.388,274.3452696,161.688703,0.700605106,37683,0.788311483,"SIRA"
"1177",56612,794.134,353.9480538,206.8379021,0.898206501,57267,0.634455741,"HOROZ"
"1178",42244,1011.759,264.521883,210.7938946,0.590254113,43006,0.801063256,"SEKER"
"1179",186645,1920.181,594.5210834,390.9075194,0.765460067,173306,0.796841524,"BOMBAY"
"1180",134434,1631.772,517.735693,313.6365395,0.742005029,133303,0.786420849,"BOMBAY"
"1181",37349,496.52,259.5378217,169.4453183,0.606384354,37405,0.779269569,"SEKER"
"1182",41309,968.711,287.3523853,187.7902824,0.723158908,27247,0.79758615,"SIRA"
"1183",40499,932.462,262.0833755,212.6327338,0.709445074,44575,0.786853172,"SIRA"
"1184",33653,945.217,267.2519647,163.578602,0.716848832,31499,0.773576003,"DERMASON"
"1185",38472,776.813,234.9903852,218.8094462,0.645971307,35666,0.761813017,"SEKER"
"1186",214085,1715.151,698.6109103,387.1114925,0.778556809,218114,0.810149284,"BOMBAY"
"1187",181324,1645.803,605.7562129,401.15449,0.759593239,184992,0.818414903,"BOMBAY"
"1188",35700,504.942,258.4596563,192.1219881,0.738893075,35565,0.806516285,"DERMASON"
"1189",33814,617.323,227.9595315,197.4354744,0.751371162,34655,0.764614154,"DERMASON"
"1190",190252,1618.161,661.8335386,378.8733916,0.771462404,191559,0.799127642,"BOMBAY"
"1191",35436,846.887,228.801686,152.562998,0.633536971,35008,0.787267459,"DERMASON"
"1192",46892,748.92,363.779532,176.4168264,0.87886241,45693,0.779892763,"HOROZ"
"1193",60666,769.003,346.6685756,236.137931,0.869546399,65403,0.711733763,"CALI"
"1194",39340,901.012,288.5464695,201.8040052,0.722076632,39588,0.722870851,"DERMASON"
"1195",36101,698.211,284.0211181,148.1002118,0.77285579,36673,0.728150861,"DERMASON"
